,image,mask
770,UCLA_1_0051280_abide_msp.nii-slice000.jpg,UCLA_1_0051280_abide_cc.nii-slice000.jpg
771,UCLA_1_0051281_abide_msp.nii-slice000.jpg,UCLA_1_0051281_abide_cc.nii-slice000.jpg
772,UCLA_1_0051282_abide_msp.nii-slice000.jpg,UCLA_1_0051282_abide_cc.nii-slice000.jpg
773,UCLA_2_0051291_abide_msp.nii-slice000.jpg,UCLA_2_0051291_abide_cc.nii-slice000.jpg
774,UCLA_2_0051292_abide_msp.nii-slice000.jpg,UCLA_2_0051292_abide_cc.nii-slice000.jpg
775,UCLA_2_0051293_abide_msp.nii-slice000.jpg,UCLA_2_0051293_abide_cc.nii-slice000.jpg
776,UCLA_2_0051294_abide_msp.nii-slice000.jpg,UCLA_2_0051294_abide_cc.nii-slice000.jpg
777,UCLA_2_0051295_abide_msp.nii-slice000.jpg,UCLA_2_0051295_abide_cc.nii-slice000.jpg
778,UCLA_2_0051297_abide_msp.nii-slice000.jpg,UCLA_2_0051297_abide_cc.nii-slice000.jpg
779,UCLA_2_0051298_abide_msp.nii-slice000.jpg,UCLA_2_0051298_abide_cc.nii-slice000.jpg
780,UCLA_2_0051299_abide_msp.nii-slice000.jpg,UCLA_2_0051299_abide_cc.nii-slice000.jpg
781,UCLA_2_0051300_abide_msp.nii-slice000.jpg,UCLA_2_0051300_abide_cc.nii-slice000.jpg
782,UCLA_2_0051301_abide_msp.nii-slice000.jpg,UCLA_2_0051301_abide_cc.nii-slice000.jpg
783,UCLA_2_0051302_abide_msp.nii-slice000.jpg,UCLA_2_0051302_abide_cc.nii-slice000.jpg
784,UCLA_2_0051303_abide_msp.nii-slice000.jpg,UCLA_2_0051303_abide_cc.nii-slice000.jpg
785,UCLA_2_0051304_abide_msp.nii-slice000.jpg,UCLA_2_0051304_abide_cc.nii-slice000.jpg
786,UCLA_2_0051305_abide_msp.nii-slice000.jpg,UCLA_2_0051305_abide_cc.nii-slice000.jpg
787,UCLA_2_0051306_abide_msp.nii-slice000.jpg,UCLA_2_0051306_abide_cc.nii-slice000.jpg
788,UCLA_2_0051307_abide_msp.nii-slice000.jpg,UCLA_2_0051307_abide_cc.nii-slice000.jpg
789,UCLA_2_0051308_abide_msp.nii-slice000.jpg,UCLA_2_0051308_abide_cc.nii-slice000.jpg
790,UCLA_2_0051309_abide_msp.nii-slice000.jpg,UCLA_2_0051309_abide_cc.nii-slice000.jpg
791,UCLA_2_0051311_abide_msp.nii-slice000.jpg,UCLA_2_0051311_abide_cc.nii-slice000.jpg
792,UCLA_2_0051312_abide_msp.nii-slice000.jpg,UCLA_2_0051312_abide_cc.nii-slice000.jpg
793,UCLA_2_0051313_abide_msp.nii-slice000.jpg,UCLA_2_0051313_abide_cc.nii-slice000.jpg
794,UCLA_2_0051314_abide_msp.nii-slice000.jpg,UCLA_2_0051314_abide_cc.nii-slice000.jpg
795,UCLA_2_0051315_abide_msp.nii-slice000.jpg,UCLA_2_0051315_abide_cc.nii-slice000.jpg
796,UCLA_2_0051316_abide_msp.nii-slice000.jpg,UCLA_2_0051316_abide_cc.nii-slice000.jpg
797,UCLA_2_0051317_abide_msp.nii-slice000.jpg,UCLA_2_0051317_abide_cc.nii-slice000.jpg
798,UM_1_0050272_abide_msp.nii-slice000.jpg,UM_1_0050272_abide_cc.nii-slice000.jpg
799,UM_1_0050273_abide_msp.nii-slice000.jpg,UM_1_0050273_abide_cc.nii-slice000.jpg
800,UM_1_0050274_abide_msp.nii-slice000.jpg,UM_1_0050274_abide_cc.nii-slice000.jpg
801,UM_1_0050275_abide_msp.nii-slice000.jpg,UM_1_0050275_abide_cc.nii-slice000.jpg
802,UM_1_0050276_abide_msp.nii-slice000.jpg,UM_1_0050276_abide_cc.nii-slice000.jpg
803,UM_1_0050277_abide_msp.nii-slice000.jpg,UM_1_0050277_abide_cc.nii-slice000.jpg
804,UM_1_0050278_abide_msp.nii-slice000.jpg,UM_1_0050278_abide_cc.nii-slice000.jpg
805,UM_1_0050279_abide_msp.nii-slice000.jpg,UM_1_0050279_abide_cc.nii-slice000.jpg
806,UM_1_0050280_abide_msp.nii-slice000.jpg,UM_1_0050280_abide_cc.nii-slice000.jpg
807,UM_1_0050281_abide_msp.nii-slice000.jpg,UM_1_0050281_abide_cc.nii-slice000.jpg
808,UM_1_0050282_abide_msp.nii-slice000.jpg,UM_1_0050282_abide_cc.nii-slice000.jpg
809,UM_1_0050283_abide_msp.nii-slice000.jpg,UM_1_0050283_abide_cc.nii-slice000.jpg
810,UM_1_0050284_abide_msp.nii-slice000.jpg,UM_1_0050284_abide_cc.nii-slice000.jpg
811,UM_1_0050285_abide_msp.nii-slice000.jpg,UM_1_0050285_abide_cc.nii-slice000.jpg
812,UM_1_0050286_abide_msp.nii-slice000.jpg,UM_1_0050286_abide_cc.nii-slice000.jpg
813,UM_1_0050287_abide_msp.nii-slice000.jpg,UM_1_0050287_abide_cc.nii-slice000.jpg
814,UM_1_0050288_abide_msp.nii-slice000.jpg,UM_1_0050288_abide_cc.nii-slice000.jpg
815,UM_1_0050289_abide_msp.nii-slice000.jpg,UM_1_0050289_abide_cc.nii-slice000.jpg
816,UM_1_0050290_abide_msp.nii-slice000.jpg,UM_1_0050290_abide_cc.nii-slice000.jpg
817,UM_1_0050291_abide_msp.nii-slice000.jpg,UM_1_0050291_abide_cc.nii-slice000.jpg
818,UM_1_0050292_abide_msp.nii-slice000.jpg,UM_1_0050292_abide_cc.nii-slice000.jpg
819,UM_1_0050293_abide_msp.nii-slice000.jpg,UM_1_0050293_abide_cc.nii-slice000.jpg
820,UM_1_0050294_abide_msp.nii-slice000.jpg,UM_1_0050294_abide_cc.nii-slice000.jpg
821,UM_1_0050295_abide_msp.nii-slice000.jpg,UM_1_0050295_abide_cc.nii-slice000.jpg
822,UM_1_0050296_abide_msp.nii-slice000.jpg,UM_1_0050296_abide_cc.nii-slice000.jpg
823,UM_1_0050297_abide_msp.nii-slice000.jpg,UM_1_0050297_abide_cc.nii-slice000.jpg
824,UM_1_0050298_abide_msp.nii-slice000.jpg,UM_1_0050298_abide_cc.nii-slice000.jpg
825,UM_1_0050299_abide_msp.nii-slice000.jpg,UM_1_0050299_abide_cc.nii-slice000.jpg
826,UM_1_0050300_abide_msp.nii-slice000.jpg,UM_1_0050300_abide_cc.nii-slice000.jpg
827,UM_1_0050301_abide_msp.nii-slice000.jpg,UM_1_0050301_abide_cc.nii-slice000.jpg
828,UM_1_0050302_abide_msp.nii-slice000.jpg,UM_1_0050302_abide_cc.nii-slice000.jpg
829,UM_1_0050303_abide_msp.nii-slice000.jpg,UM_1_0050303_abide_cc.nii-slice000.jpg
830,UM_1_0050304_abide_msp.nii-slice000.jpg,UM_1_0050304_abide_cc.nii-slice000.jpg
831,UM_1_0050305_abide_msp.nii-slice000.jpg,UM_1_0050305_abide_cc.nii-slice000.jpg
832,UM_1_0050306_abide_msp.nii-slice000.jpg,UM_1_0050306_abide_cc.nii-slice000.jpg
833,UM_1_0050307_abide_msp.nii-slice000.jpg,UM_1_0050307_abide_cc.nii-slice000.jpg
834,UM_1_0050308_abide_msp.nii-slice000.jpg,UM_1_0050308_abide_cc.nii-slice000.jpg
835,UM_1_0050309_abide_msp.nii-slice000.jpg,UM_1_0050309_abide_cc.nii-slice000.jpg
836,UM_1_0050310_abide_msp.nii-slice000.jpg,UM_1_0050310_abide_cc.nii-slice000.jpg
837,UM_1_0050311_abide_msp.nii-slice000.jpg,UM_1_0050311_abide_cc.nii-slice000.jpg
838,UM_1_0050312_abide_msp.nii-slice000.jpg,UM_1_0050312_abide_cc.nii-slice000.jpg
839,UM_1_0050313_abide_msp.nii-slice000.jpg,UM_1_0050313_abide_cc.nii-slice000.jpg
840,UM_1_0050314_abide_msp.nii-slice000.jpg,UM_1_0050314_abide_cc.nii-slice000.jpg
841,UM_1_0050315_abide_msp.nii-slice000.jpg,UM_1_0050315_abide_cc.nii-slice000.jpg
842,UM_1_0050316_abide_msp.nii-slice000.jpg,UM_1_0050316_abide_cc.nii-slice000.jpg
843,UM_1_0050317_abide_msp.nii-slice000.jpg,UM_1_0050317_abide_cc.nii-slice000.jpg
844,UM_1_0050318_abide_msp.nii-slice000.jpg,UM_1_0050318_abide_cc.nii-slice000.jpg
845,UM_1_0050319_abide_msp.nii-slice000.jpg,UM_1_0050319_abide_cc.nii-slice000.jpg
846,UM_1_0050320_abide_msp.nii-slice000.jpg,UM_1_0050320_abide_cc.nii-slice000.jpg
847,UM_1_0050321_abide_msp.nii-slice000.jpg,UM_1_0050321_abide_cc.nii-slice000.jpg
848,UM_1_0050322_abide_msp.nii-slice000.jpg,UM_1_0050322_abide_cc.nii-slice000.jpg
849,UM_1_0050323_abide_msp.nii-slice000.jpg,UM_1_0050323_abide_cc.nii-slice000.jpg
850,UM_1_0050324_abide_msp.nii-slice000.jpg,UM_1_0050324_abide_cc.nii-slice000.jpg
851,UM_1_0050325_abide_msp.nii-slice000.jpg,UM_1_0050325_abide_cc.nii-slice000.jpg
852,UM_1_0050326_abide_msp.nii-slice000.jpg,UM_1_0050326_abide_cc.nii-slice000.jpg
853,UM_1_0050327_abide_msp.nii-slice000.jpg,UM_1_0050327_abide_cc.nii-slice000.jpg
854,UM_1_0050328_abide_msp.nii-slice000.jpg,UM_1_0050328_abide_cc.nii-slice000.jpg
855,UM_1_0050329_abide_msp.nii-slice000.jpg,UM_1_0050329_abide_cc.nii-slice000.jpg
856,UM_1_0050330_abide_msp.nii-slice000.jpg,UM_1_0050330_abide_cc.nii-slice000.jpg
857,UM_1_0050331_abide_msp.nii-slice000.jpg,UM_1_0050331_abide_cc.nii-slice000.jpg
858,UM_1_0050332_abide_msp.nii-slice000.jpg,UM_1_0050332_abide_cc.nii-slice000.jpg
859,UM_1_0050333_abide_msp.nii-slice000.jpg,UM_1_0050333_abide_cc.nii-slice000.jpg
860,UM_1_0050334_abide_msp.nii-slice000.jpg,UM_1_0050334_abide_cc.nii-slice000.jpg
861,UM_1_0050335_abide_msp.nii-slice000.jpg,UM_1_0050335_abide_cc.nii-slice000.jpg
862,UM_1_0050336_abide_msp.nii-slice000.jpg,UM_1_0050336_abide_cc.nii-slice000.jpg
863,UM_1_0050337_abide_msp.nii-slice000.jpg,UM_1_0050337_abide_cc.nii-slice000.jpg
864,UM_1_0050338_abide_msp.nii-slice000.jpg,UM_1_0050338_abide_cc.nii-slice000.jpg
865,UM_1_0050339_abide_msp.nii-slice000.jpg,UM_1_0050339_abide_cc.nii-slice000.jpg
866,UM_1_0050340_abide_msp.nii-slice000.jpg,UM_1_0050340_abide_cc.nii-slice000.jpg
867,UM_1_0050341_abide_msp.nii-slice000.jpg,UM_1_0050341_abide_cc.nii-slice000.jpg
868,UM_1_0050342_abide_msp.nii-slice000.jpg,UM_1_0050342_abide_cc.nii-slice000.jpg
869,UM_1_0050343_abide_msp.nii-slice000.jpg,UM_1_0050343_abide_cc.nii-slice000.jpg
870,UM_1_0050344_abide_msp.nii-slice000.jpg,UM_1_0050344_abide_cc.nii-slice000.jpg
871,UM_1_0050345_abide_msp.nii-slice000.jpg,UM_1_0050345_abide_cc.nii-slice000.jpg
872,UM_1_0050346_abide_msp.nii-slice000.jpg,UM_1_0050346_abide_cc.nii-slice000.jpg
873,UM_1_0050347_abide_msp.nii-slice000.jpg,UM_1_0050347_abide_cc.nii-slice000.jpg
874,UM_1_0050348_abide_msp.nii-slice000.jpg,UM_1_0050348_abide_cc.nii-slice000.jpg
875,UM_1_0050349_abide_msp.nii-slice000.jpg,UM_1_0050349_abide_cc.nii-slice000.jpg
876,UM_1_0050350_abide_msp.nii-slice000.jpg,UM_1_0050350_abide_cc.nii-slice000.jpg
877,UM_1_0050351_abide_msp.nii-slice000.jpg,UM_1_0050351_abide_cc.nii-slice000.jpg
878,UM_1_0050352_abide_msp.nii-slice000.jpg,UM_1_0050352_abide_cc.nii-slice000.jpg
879,UM_1_0050353_abide_msp.nii-slice000.jpg,UM_1_0050353_abide_cc.nii-slice000.jpg
880,UM_1_0050354_abide_msp.nii-slice000.jpg,UM_1_0050354_abide_cc.nii-slice000.jpg
881,UM_1_0050355_abide_msp.nii-slice000.jpg,UM_1_0050355_abide_cc.nii-slice000.jpg
882,UM_1_0050356_abide_msp.nii-slice000.jpg,UM_1_0050356_abide_cc.nii-slice000.jpg
883,UM_1_0050357_abide_msp.nii-slice000.jpg,UM_1_0050357_abide_cc.nii-slice000.jpg
884,UM_1_0050358_abide_msp.nii-slice000.jpg,UM_1_0050358_abide_cc.nii-slice000.jpg
885,UM_1_0050359_abide_msp.nii-slice000.jpg,UM_1_0050359_abide_cc.nii-slice000.jpg
886,UM_1_0050360_abide_msp.nii-slice000.jpg,UM_1_0050360_abide_cc.nii-slice000.jpg
887,UM_1_0050361_abide_msp.nii-slice000.jpg,UM_1_0050361_abide_cc.nii-slice000.jpg
888,UM_1_0050362_abide_msp.nii-slice000.jpg,UM_1_0050362_abide_cc.nii-slice000.jpg
889,UM_1_0050363_abide_msp.nii-slice000.jpg,UM_1_0050363_abide_cc.nii-slice000.jpg
890,UM_1_0050364_abide_msp.nii-slice000.jpg,UM_1_0050364_abide_cc.nii-slice000.jpg
891,UM_1_0050365_abide_msp.nii-slice000.jpg,UM_1_0050365_abide_cc.nii-slice000.jpg
892,UM_1_0050366_abide_msp.nii-slice000.jpg,UM_1_0050366_abide_cc.nii-slice000.jpg
893,UM_1_0050367_abide_msp.nii-slice000.jpg,UM_1_0050367_abide_cc.nii-slice000.jpg
894,UM_1_0050368_abide_msp.nii-slice000.jpg,UM_1_0050368_abide_cc.nii-slice000.jpg
895,UM_1_0050369_abide_msp.nii-slice000.jpg,UM_1_0050369_abide_cc.nii-slice000.jpg
896,UM_1_0050370_abide_msp.nii-slice000.jpg,UM_1_0050370_abide_cc.nii-slice000.jpg
897,UM_1_0050371_abide_msp.nii-slice000.jpg,UM_1_0050371_abide_cc.nii-slice000.jpg
898,UM_1_0050372_abide_msp.nii-slice000.jpg,UM_1_0050372_abide_cc.nii-slice000.jpg
899,UM_1_0050373_abide_msp.nii-slice000.jpg,UM_1_0050373_abide_cc.nii-slice000.jpg
900,UM_1_0050374_abide_msp.nii-slice000.jpg,UM_1_0050374_abide_cc.nii-slice000.jpg
901,UM_1_0050375_abide_msp.nii-slice000.jpg,UM_1_0050375_abide_cc.nii-slice000.jpg
902,UM_1_0050376_abide_msp.nii-slice000.jpg,UM_1_0050376_abide_cc.nii-slice000.jpg
903,UM_1_0050377_abide_msp.nii-slice000.jpg,UM_1_0050377_abide_cc.nii-slice000.jpg
904,UM_1_0050378_abide_msp.nii-slice000.jpg,UM_1_0050378_abide_cc.nii-slice000.jpg
905,UM_1_0050379_abide_msp.nii-slice000.jpg,UM_1_0050379_abide_cc.nii-slice000.jpg
906,UM_1_0050380_abide_msp.nii-slice000.jpg,UM_1_0050380_abide_cc.nii-slice000.jpg
907,UM_1_0050381_abide_msp.nii-slice000.jpg,UM_1_0050381_abide_cc.nii-slice000.jpg
908,UM_2_0050382_abide_msp.nii-slice000.jpg,UM_2_0050382_abide_cc.nii-slice000.jpg
909,UM_2_0050383_abide_msp.nii-slice000.jpg,UM_2_0050383_abide_cc.nii-slice000.jpg
910,UM_2_0050385_abide_msp.nii-slice000.jpg,UM_2_0050385_abide_cc.nii-slice000.jpg
911,UM_2_0050386_abide_msp.nii-slice000.jpg,UM_2_0050386_abide_cc.nii-slice000.jpg
912,UM_2_0050387_abide_msp.nii-slice000.jpg,UM_2_0050387_abide_cc.nii-slice000.jpg
913,UM_2_0050388_abide_msp.nii-slice000.jpg,UM_2_0050388_abide_cc.nii-slice000.jpg
914,UM_2_0050390_abide_msp.nii-slice000.jpg,UM_2_0050390_abide_cc.nii-slice000.jpg
915,UM_2_0050391_abide_msp.nii-slice000.jpg,UM_2_0050391_abide_cc.nii-slice000.jpg
916,UM_2_0050397_abide_msp.nii-slice000.jpg,UM_2_0050397_abide_cc.nii-slice000.jpg
917,UM_2_0050399_abide_msp.nii-slice000.jpg,UM_2_0050399_abide_cc.nii-slice000.jpg
918,UM_2_0050402_abide_msp.nii-slice000.jpg,UM_2_0050402_abide_cc.nii-slice000.jpg
919,UM_2_0050403_abide_msp.nii-slice000.jpg,UM_2_0050403_abide_cc.nii-slice000.jpg
920,UM_2_0050404_abide_msp.nii-slice000.jpg,UM_2_0050404_abide_cc.nii-slice000.jpg
921,UM_2_0050405_abide_msp.nii-slice000.jpg,UM_2_0050405_abide_cc.nii-slice000.jpg
922,UM_2_0050406_abide_msp.nii-slice000.jpg,UM_2_0050406_abide_cc.nii-slice000.jpg
923,UM_2_0050407_abide_msp.nii-slice000.jpg,UM_2_0050407_abide_cc.nii-slice000.jpg
924,UM_2_0050408_abide_msp.nii-slice000.jpg,UM_2_0050408_abide_cc.nii-slice000.jpg
925,UM_2_0050410_abide_msp.nii-slice000.jpg,UM_2_0050410_abide_cc.nii-slice000.jpg
926,UM_2_0050411_abide_msp.nii-slice000.jpg,UM_2_0050411_abide_cc.nii-slice000.jpg
927,UM_2_0050412_abide_msp.nii-slice000.jpg,UM_2_0050412_abide_cc.nii-slice000.jpg
928,UM_2_0050413_abide_msp.nii-slice000.jpg,UM_2_0050413_abide_cc.nii-slice000.jpg
929,UM_2_0050414_abide_msp.nii-slice000.jpg,UM_2_0050414_abide_cc.nii-slice000.jpg
930,UM_2_0050415_abide_msp.nii-slice000.jpg,UM_2_0050415_abide_cc.nii-slice000.jpg
931,UM_2_0050416_abide_msp.nii-slice000.jpg,UM_2_0050416_abide_cc.nii-slice000.jpg
932,UM_2_0050417_abide_msp.nii-slice000.jpg,UM_2_0050417_abide_cc.nii-slice000.jpg
933,UM_2_0050418_abide_msp.nii-slice000.jpg,UM_2_0050418_abide_cc.nii-slice000.jpg
934,UM_2_0050419_abide_msp.nii-slice000.jpg,UM_2_0050419_abide_cc.nii-slice000.jpg
935,UM_2_0050421_abide_msp.nii-slice000.jpg,UM_2_0050421_abide_cc.nii-slice000.jpg
936,UM_2_0050422_abide_msp.nii-slice000.jpg,UM_2_0050422_abide_cc.nii-slice000.jpg
937,UM_2_0050423_abide_msp.nii-slice000.jpg,UM_2_0050423_abide_cc.nii-slice000.jpg
938,UM_2_0050424_abide_msp.nii-slice000.jpg,UM_2_0050424_abide_cc.nii-slice000.jpg
939,UM_2_0050425_abide_msp.nii-slice000.jpg,UM_2_0050425_abide_cc.nii-slice000.jpg
940,UM_2_0050426_abide_msp.nii-slice000.jpg,UM_2_0050426_abide_cc.nii-slice000.jpg
941,UM_2_0050427_abide_msp.nii-slice000.jpg,UM_2_0050427_abide_cc.nii-slice000.jpg
942,UM_2_0050428_abide_msp.nii-slice000.jpg,UM_2_0050428_abide_cc.nii-slice000.jpg
943,USM_0050432_abide_msp.nii-slice000.jpg,USM_0050432_abide_cc.nii-slice000.jpg
944,USM_0050433_abide_msp.nii-slice000.jpg,USM_0050433_abide_cc.nii-slice000.jpg
945,USM_0050434_abide_msp.nii-slice000.jpg,USM_0050434_abide_cc.nii-slice000.jpg
946,USM_0050435_abide_msp.nii-slice000.jpg,USM_0050435_abide_cc.nii-slice000.jpg
947,USM_0050436_abide_msp.nii-slice000.jpg,USM_0050436_abide_cc.nii-slice000.jpg
948,USM_0050437_abide_msp.nii-slice000.jpg,USM_0050437_abide_cc.nii-slice000.jpg
949,USM_0050438_abide_msp.nii-slice000.jpg,USM_0050438_abide_cc.nii-slice000.jpg
950,USM_0050439_abide_msp.nii-slice000.jpg,USM_0050439_abide_cc.nii-slice000.jpg
951,USM_0050440_abide_msp.nii-slice000.jpg,USM_0050440_abide_cc.nii-slice000.jpg
952,USM_0050441_abide_msp.nii-slice000.jpg,USM_0050441_abide_cc.nii-slice000.jpg
953,USM_0050442_abide_msp.nii-slice000.jpg,USM_0050442_abide_cc.nii-slice000.jpg
954,USM_0050443_abide_msp.nii-slice000.jpg,USM_0050443_abide_cc.nii-slice000.jpg
955,USM_0050444_abide_msp.nii-slice000.jpg,USM_0050444_abide_cc.nii-slice000.jpg
956,USM_0050445_abide_msp.nii-slice000.jpg,USM_0050445_abide_cc.nii-slice000.jpg
957,USM_0050446_abide_msp.nii-slice000.jpg,USM_0050446_abide_cc.nii-slice000.jpg
958,USM_0050447_abide_msp.nii-slice000.jpg,USM_0050447_abide_cc.nii-slice000.jpg
959,USM_0050448_abide_msp.nii-slice000.jpg,USM_0050448_abide_cc.nii-slice000.jpg
960,USM_0050449_abide_msp.nii-slice000.jpg,USM_0050449_abide_cc.nii-slice000.jpg
961,USM_0050450_abide_msp.nii-slice000.jpg,USM_0050450_abide_cc.nii-slice000.jpg
962,USM_0050451_abide_msp.nii-slice000.jpg,USM_0050451_abide_cc.nii-slice000.jpg
963,USM_0050452_abide_msp.nii-slice000.jpg,USM_0050452_abide_cc.nii-slice000.jpg
964,USM_0050453_abide_msp.nii-slice000.jpg,USM_0050453_abide_cc.nii-slice000.jpg
965,USM_0050454_abide_msp.nii-slice000.jpg,USM_0050454_abide_cc.nii-slice000.jpg
966,USM_0050455_abide_msp.nii-slice000.jpg,USM_0050455_abide_cc.nii-slice000.jpg
967,USM_0050456_abide_msp.nii-slice000.jpg,USM_0050456_abide_cc.nii-slice000.jpg
968,USM_0050457_abide_msp.nii-slice000.jpg,USM_0050457_abide_cc.nii-slice000.jpg
969,USM_0050458_abide_msp.nii-slice000.jpg,USM_0050458_abide_cc.nii-slice000.jpg
970,USM_0050459_abide_msp.nii-slice000.jpg,USM_0050459_abide_cc.nii-slice000.jpg
971,USM_0050460_abide_msp.nii-slice000.jpg,USM_0050460_abide_cc.nii-slice000.jpg
972,USM_0050461_abide_msp.nii-slice000.jpg,USM_0050461_abide_cc.nii-slice000.jpg
973,USM_0050462_abide_msp.nii-slice000.jpg,USM_0050462_abide_cc.nii-slice000.jpg
974,USM_0050463_abide_msp.nii-slice000.jpg,USM_0050463_abide_cc.nii-slice000.jpg
975,USM_0050464_abide_msp.nii-slice000.jpg,USM_0050464_abide_cc.nii-slice000.jpg
976,USM_0050465_abide_msp.nii-slice000.jpg,USM_0050465_abide_cc.nii-slice000.jpg
977,USM_0050466_abide_msp.nii-slice000.jpg,USM_0050466_abide_cc.nii-slice000.jpg
978,USM_0050467_abide_msp.nii-slice000.jpg,USM_0050467_abide_cc.nii-slice000.jpg
979,USM_0050468_abide_msp.nii-slice000.jpg,USM_0050468_abide_cc.nii-slice000.jpg
980,USM_0050469_abide_msp.nii-slice000.jpg,USM_0050469_abide_cc.nii-slice000.jpg
981,USM_0050470_abide_msp.nii-slice000.jpg,USM_0050470_abide_cc.nii-slice000.jpg
982,USM_0050471_abide_msp.nii-slice000.jpg,USM_0050471_abide_cc.nii-slice000.jpg
983,USM_0050472_abide_msp.nii-slice000.jpg,USM_0050472_abide_cc.nii-slice000.jpg
984,USM_0050473_abide_msp.nii-slice000.jpg,USM_0050473_abide_cc.nii-slice000.jpg
985,USM_0050474_abide_msp.nii-slice000.jpg,USM_0050474_abide_cc.nii-slice000.jpg
986,USM_0050475_abide_msp.nii-slice000.jpg,USM_0050475_abide_cc.nii-slice000.jpg
987,USM_0050476_abide_msp.nii-slice000.jpg,USM_0050476_abide_cc.nii-slice000.jpg
988,USM_0050477_abide_msp.nii-slice000.jpg,USM_0050477_abide_cc.nii-slice000.jpg
989,USM_0050478_abide_msp.nii-slice000.jpg,USM_0050478_abide_cc.nii-slice000.jpg
990,USM_0050479_abide_msp.nii-slice000.jpg,USM_0050479_abide_cc.nii-slice000.jpg
991,USM_0050480_abide_msp.nii-slice000.jpg,USM_0050480_abide_cc.nii-slice000.jpg
992,USM_0050481_abide_msp.nii-slice000.jpg,USM_0050481_abide_cc.nii-slice000.jpg
993,USM_0050482_abide_msp.nii-slice000.jpg,USM_0050482_abide_cc.nii-slice000.jpg
994,USM_0050483_abide_msp.nii-slice000.jpg,USM_0050483_abide_cc.nii-slice000.jpg
995,USM_0050484_abide_msp.nii-slice000.jpg,USM_0050484_abide_cc.nii-slice000.jpg
996,USM_0050485_abide_msp.nii-slice000.jpg,USM_0050485_abide_cc.nii-slice000.jpg
997,USM_0050486_abide_msp.nii-slice000.jpg,USM_0050486_abide_cc.nii-slice000.jpg
998,USM_0050487_abide_msp.nii-slice000.jpg,USM_0050487_abide_cc.nii-slice000.jpg
999,USM_0050488_abide_msp.nii-slice000.jpg,USM_0050488_abide_cc.nii-slice000.jpg
1000,USM_0050489_abide_msp.nii-slice000.jpg,USM_0050489_abide_cc.nii-slice000.jpg
1001,USM_0050490_abide_msp.nii-slice000.jpg,USM_0050490_abide_cc.nii-slice000.jpg
1002,USM_0050491_abide_msp.nii-slice000.jpg,USM_0050491_abide_cc.nii-slice000.jpg
1003,USM_0050492_abide_msp.nii-slice000.jpg,USM_0050492_abide_cc.nii-slice000.jpg
1004,USM_0050493_abide_msp.nii-slice000.jpg,USM_0050493_abide_cc.nii-slice000.jpg
1005,USM_0050494_abide_msp.nii-slice000.jpg,USM_0050494_abide_cc.nii-slice000.jpg
1006,USM_0050495_abide_msp.nii-slice000.jpg,USM_0050495_abide_cc.nii-slice000.jpg
1007,USM_0050496_abide_msp.nii-slice000.jpg,USM_0050496_abide_cc.nii-slice000.jpg
1008,USM_0050497_abide_msp.nii-slice000.jpg,USM_0050497_abide_cc.nii-slice000.jpg
1009,USM_0050498_abide_msp.nii-slice000.jpg,USM_0050498_abide_cc.nii-slice000.jpg
1010,USM_0050499_abide_msp.nii-slice000.jpg,USM_0050499_abide_cc.nii-slice000.jpg
1011,USM_0050500_abide_msp.nii-slice000.jpg,USM_0050500_abide_cc.nii-slice000.jpg
1012,USM_0050501_abide_msp.nii-slice000.jpg,USM_0050501_abide_cc.nii-slice000.jpg
1013,USM_0050502_abide_msp.nii-slice000.jpg,USM_0050502_abide_cc.nii-slice000.jpg
1014,USM_0050503_abide_msp.nii-slice000.jpg,USM_0050503_abide_cc.nii-slice000.jpg
1015,USM_0050504_abide_msp.nii-slice000.jpg,USM_0050504_abide_cc.nii-slice000.jpg
1016,USM_0050505_abide_msp.nii-slice000.jpg,USM_0050505_abide_cc.nii-slice000.jpg
1017,USM_0050506_abide_msp.nii-slice000.jpg,USM_0050506_abide_cc.nii-slice000.jpg
1018,USM_0050507_abide_msp.nii-slice000.jpg,USM_0050507_abide_cc.nii-slice000.jpg
1019,USM_0050508_abide_msp.nii-slice000.jpg,USM_0050508_abide_cc.nii-slice000.jpg
1020,USM_0050509_abide_msp.nii-slice000.jpg,USM_0050509_abide_cc.nii-slice000.jpg
1021,USM_0050510_abide_msp.nii-slice000.jpg,USM_0050510_abide_cc.nii-slice000.jpg
1022,USM_0050511_abide_msp.nii-slice000.jpg,USM_0050511_abide_cc.nii-slice000.jpg
1023,USM_0050512_abide_msp.nii-slice000.jpg,USM_0050512_abide_cc.nii-slice000.jpg
1024,USM_0050513_abide_msp.nii-slice000.jpg,USM_0050513_abide_cc.nii-slice000.jpg
1025,USM_0050514_abide_msp.nii-slice000.jpg,USM_0050514_abide_cc.nii-slice000.jpg
1026,USM_0050515_abide_msp.nii-slice000.jpg,USM_0050515_abide_cc.nii-slice000.jpg
1027,USM_0050516_abide_msp.nii-slice000.jpg,USM_0050516_abide_cc.nii-slice000.jpg
1028,USM_0050517_abide_msp.nii-slice000.jpg,USM_0050517_abide_cc.nii-slice000.jpg
1029,USM_0050518_abide_msp.nii-slice000.jpg,USM_0050518_abide_cc.nii-slice000.jpg
1030,USM_0050519_abide_msp.nii-slice000.jpg,USM_0050519_abide_cc.nii-slice000.jpg
1031,USM_0050520_abide_msp.nii-slice000.jpg,USM_0050520_abide_cc.nii-slice000.jpg
1032,USM_0050521_abide_msp.nii-slice000.jpg,USM_0050521_abide_cc.nii-slice000.jpg
